time,x,y,value
72000,144.85,-37.73,1
75600,144.85,-37.73,2
82800,144.85,-37.73,1
3600,144.85,-37.72,1
7200,144.85,-37.72,1
18000,144.85,-37.72,2
21600,144.85,-37.72,1
25200,144.85,-37.72,4
28800,144.85,-37.72,7
32400,144.85,-37.72,7
36000,144.85,-37.72,9
39600,144.85,-37.72,7
43200,144.85,-37.72,5
46800,144.85,-37.72,5
50400,144.85,-37.72,4
54000,144.85,-37.72,11
57600,144.85,-37.72,7
61200,144.85,-37.72,12
64800,144.85,-37.72,6
68400,144.85,-37.72,5
72000,144.85,-37.72,3
75600,144.85,-37.72,2
79200,144.85,-37.72,1
10800,144.85,-37.71,1
18000,144.85,-37.71,2
21600,144.85,-37.71,3
25200,144.85,-37.71,6
28800,144.85,-37.71,6
32400,144.85,-37.71,3
36000,144.85,-37.71,8
39600,144.85,-37.71,4
43200,144.85,-37.71,7
46800,144.85,-37.71,4
50400,144.85,-37.71,5
54000,144.85,-37.71,5
57600,144.85,-37.71,4
61200,144.85,-37.71,4
64800,144.85,-37.71,12
68400,144.85,-37.71,3
75600,144.85,-37.71,1
79200,144.85,-37.71,2
82800,144.85,-37.71,2
18000,144.85,-37.70,1
25200,144.85,-37.70,2
28800,144.85,-37.70,4
32400,144.85,-37.70,13
36000,144.85,-37.70,15
39600,144.85,-37.70,9
43200,144.85,-37.70,8
46800,144.85,-37.70,9
50400,144.85,-37.70,3
54000,144.85,-37.70,11
57600,144.85,-37.70,9
61200,144.85,-37.70,8
64800,144.85,-37.70,5
68400,144.85,-37.70,5
72000,144.85,-37.70,2
21600,144.85,-37.69,5
25200,144.85,-37.69,4
28800,144.85,-37.69,16
32400,144.85,-37.69,17
36000,144.85,-37.69,3
39600,144.85,-37.69,2
43200,144.85,-37.69,2
46800,144.85,-37.69,3
50400,144.85,-37.69,3
54000,144.85,-37.69,3
57600,144.85,-37.69,6
61200,144.85,-37.69,10
64800,144.85,-37.69,10
68400,144.85,-37.69,1
75600,144.85,-37.69,2
82800,144.85,-37.69,1
10800,144.85,-37.68,1
18000,144.85,-37.68,1
21600,144.85,-37.68,1
28800,144.85,-37.68,1
32400,144.85,-37.68,1
36000,144.85,-37.68,1
43200,144.85,-37.68,1
46800,144.85,-37.68,1
50400,144.85,-37.68,1
57600,144.85,-37.68,3
61200,144.85,-37.68,1
79200,144.85,-37.68,1
82800,144.85,-37.68,1
0,144.85,-37.67,9
3600,144.85,-37.67,2
7200,144.85,-37.67,2
10800,144.85,-37.67,2
14400,144.85,-37.67,3
18000,144.85,-37.67,8
21600,144.85,-37.67,6
25200,144.85,-37.67,14
28800,144.85,-37.67,16
32400,144.85,-37.67,20
36000,144.85,-37.67,15
39600,144.85,-37.67,16
43200,144.85,-37.67,13
46800,144.85,-37.67,14
50400,144.85,-37.67,22
54000,144.85,-37.67,15
57600,144.85,-37.67,19
61200,144.85,-37.67,27
64800,144.85,-37.67,14
68400,144.85,-37.67,22
72000,144.85,-37.67,12
75600,144.85,-37.67,13
79200,144.85,-37.67,13
82800,144.85,-37.67,12
0,144.85,-37.66,1
14400,144.85,-37.66,1
21600,144.85,-37.66,2
25200,144.85,-37.66,1
28800,144.85,-37.66,2
32400,144.85,-37.66,2
36000,144.85,-37.66,1
39600,144.85,-37.66,3
43200,144.85,-37.66,1
46800,144.85,-37.66,2
50400,144.85,-37.66,2
54000,144.85,-37.66,1
57600,144.85,-37.66,3
61200,144.85,-37.66,1
64800,144.85,-37.66,3
68400,144.85,-37.66,2
72000,144.85,-37.66,4
75600,144.85,-37.66,4
28800,144.85,-37.63,1
50400,144.85,-37.63,1
68400,144.85,-37.63,1
79200,144.85,-37.63,1
57600,144.85,-37.58,1
57600,144.85,-37.56,1
18000,144.85,-37.55,1
21600,144.85,-37.55,1
43200,144.85,-37.55,1
46800,144.85,-37.55,2
50400,144.85,-37.55,1
68400,144.85,-37.55,1
57600,144.85,-37.39,1
36000,144.86,-38.41,1
46800,144.86,-38.41,2
50400,144.86,-38.41,2
57600,144.86,-38.41,1
61200,144.86,-38.41,3
21600,144.86,-38.40,1
36000,144.86,-38.40,1
39600,144.86,-38.40,1
43200,144.86,-38.40,2
46800,144.86,-38.40,1
50400,144.86,-38.40,2
61200,144.86,-38.40,1
64800,144.86,-38.40,1
0,144.86,-38.39,1
7200,144.86,-38.39,1
28800,144.86,-38.39,1
36000,144.86,-38.39,4
39600,144.86,-38.39,4
43200,144.86,-38.39,6
46800,144.86,-38.39,2
50400,144.86,-38.39,3
54000,144.86,-38.39,2
57600,144.86,-38.39,1
61200,144.86,-38.39,2
64800,144.86,-38.39,1
28800,144.86,-38.37,1
36000,144.86,-38.37,1
43200,144.86,-38.37,1
46800,144.86,-38.37,2
50400,144.86,-38.37,1
54000,144.86,-38.37,1
25200,144.86,-38.36,1
28800,144.86,-38.36,1
32400,144.86,-38.36,1
39600,144.86,-38.36,2
43200,144.86,-38.36,3
46800,144.86,-38.36,4
54000,144.86,-38.36,3
57600,144.86,-38.36,3
61200,144.86,-38.36,1
64800,144.86,-38.36,2
72000,144.86,-38.36,1
75600,144.86,-38.36,1
0,144.86,-37.85,1
25200,144.86,-37.85,1
28800,144.86,-37.85,1
32400,144.86,-37.85,3
36000,144.86,-37.85,3
39600,144.86,-37.85,3
43200,144.86,-37.85,4
46800,144.86,-37.85,3
50400,144.86,-37.85,3
54000,144.86,-37.85,3
57600,144.86,-37.85,5
61200,144.86,-37.85,4
64800,144.86,-37.85,2
68400,144.86,-37.85,1
72000,144.86,-37.85,1
21600,144.86,-37.84,1
32400,144.86,-37.84,2
36000,144.86,-37.84,1
39600,144.86,-37.84,3
43200,144.86,-37.84,2
50400,144.86,-37.84,3
54000,144.86,-37.84,3
57600,144.86,-37.84,6
61200,144.86,-37.84,4
64800,144.86,-37.84,1
68400,144.86,-37.84,1
72000,144.86,-37.84,1
79200,144.86,-37.84,1
21600,144.86,-37.83,1
28800,144.86,-37.83,2
32400,144.86,-37.83,2
36000,144.86,-37.83,1
39600,144.86,-37.83,3
43200,144.86,-37.83,3
46800,144.86,-37.83,2
50400,144.86,-37.83,3
57600,144.86,-37.83,3
61200,144.86,-37.83,3
64800,144.86,-37.83,2
68400,144.86,-37.83,1
72000,144.86,-37.83,1
0,144.86,-37.82,1
3600,144.86,-37.82,1
18000,144.86,-37.82,1
25200,144.86,-37.82,7
28800,144.86,-37.82,2
32400,144.86,-37.82,5
36000,144.86,-37.82,4
39600,144.86,-37.82,6
43200,144.86,-37.82,2
46800,144.86,-37.82,6
50400,144.86,-37.82,5
54000,144.86,-37.82,5
57600,144.86,-37.82,7
61200,144.86,-37.82,7
64800,144.86,-37.82,2
68400,144.86,-37.82,4
72000,144.86,-37.82,4
75600,144.86,-37.82,1
79200,144.86,-37.82,1
82800,144.86,-37.82,1
3600,144.86,-37.81,2
14400,144.86,-37.81,3
18000,144.86,-37.81,6
21600,144.86,-37.81,3
25200,144.86,-37.81,5
28800,144.86,-37.81,3
32400,144.86,-37.81,5
36000,144.86,-37.81,7
39600,144.86,-37.81,5
43200,144.86,-37.81,6
46800,144.86,-37.81,6
50400,144.86,-37.81,2
54000,144.86,-37.81,6
57600,144.86,-37.81,6
61200,144.86,-37.81,8
64800,144.86,-37.81,3
68400,144.86,-37.81,1
72000,144.86,-37.81,3
75600,144.86,-37.81,2
79200,144.86,-37.81,1
82800,144.86,-37.81,3
0,144.86,-37.80,1
28800,144.86,-37.80,2
36000,144.86,-37.80,2
39600,144.86,-37.80,3
43200,144.86,-37.80,2
50400,144.86,-37.80,3
54000,144.86,-37.80,2
57600,144.86,-37.80,2
61200,144.86,-37.80,2
64800,144.86,-37.80,2
14400,144.86,-37.79,2
18000,144.86,-37.79,1
21600,144.86,-37.79,1
28800,144.86,-37.79,1
32400,144.86,-37.79,4
36000,144.86,-37.79,2
39600,144.86,-37.79,2
43200,144.86,-37.79,5
46800,144.86,-37.79,2
50400,144.86,-37.79,4
54000,144.86,-37.79,1
57600,144.86,-37.79,2
61200,144.86,-37.79,4
64800,144.86,-37.79,4
68400,144.86,-37.79,3
75600,144.86,-37.79,1
0,144.86,-37.78,2
14400,144.86,-37.78,1
21600,144.86,-37.78,1
25200,144.86,-37.78,4
28800,144.86,-37.78,5
32400,144.86,-37.78,4
36000,144.86,-37.78,2
39600,144.86,-37.78,5
43200,144.86,-37.78,5
46800,144.86,-37.78,4
50400,144.86,-37.78,6
54000,144.86,-37.78,3
57600,144.86,-37.78,5
61200,144.86,-37.78,7
64800,144.86,-37.78,2
68400,144.86,-37.78,6
72000,144.86,-37.78,5
75600,144.86,-37.78,2
79200,144.86,-37.78,2
82800,144.86,-37.78,1
25200,144.86,-37.77,1
28800,144.86,-37.77,6
32400,144.86,-37.77,3
36000,144.86,-37.77,2
39600,144.86,-37.77,3
43200,144.86,-37.77,2
46800,144.86,-37.77,1
50400,144.86,-37.77,5
57600,144.86,-37.77,1
61200,144.86,-37.77,8
64800,144.86,-37.77,5
68400,144.86,-37.77,4
72000,144.86,-37.77,1
75600,144.86,-37.77,1
79200,144.86,-37.77,2
0,144.86,-37.76,1
18000,144.86,-37.76,1
21600,144.86,-37.76,2
25200,144.86,-37.76,4
28800,144.86,-37.76,3
32400,144.86,-37.76,2
36000,144.86,-37.76,1
39600,144.86,-37.76,2
43200,144.86,-37.76,5
46800,144.86,-37.76,8
50400,144.86,-37.76,6
54000,144.86,-37.76,6
57600,144.86,-37.76,6
61200,144.86,-37.76,6
64800,144.86,-37.76,4
68400,144.86,-37.76,2
72000,144.86,-37.76,1
75600,144.86,-37.76,2
79200,144.86,-37.76,1
82800,144.86,-37.76,2
0,144.86,-37.75,1
21600,144.86,-37.75,1
25200,144.86,-37.75,4
28800,144.86,-37.75,7
32400,144.86,-37.75,6
36000,144.86,-37.75,2
39600,144.86,-37.75,7
43200,144.86,-37.75,5
46800,144.86,-37.75,9
50400,144.86,-37.75,3
54000,144.86,-37.75,11
57600,144.86,-37.75,10
61200,144.86,-37.75,7
64800,144.86,-37.75,7
68400,144.86,-37.75,2
72000,144.86,-37.75,1
75600,144.86,-37.75,3
79200,144.86,-37.75,1
82800,144.86,-37.75,2
7200,144.86,-37.74,2
18000,144.86,-37.74,1
25200,144.86,-37.74,5
28800,144.86,-37.74,14
32400,144.86,-37.74,4
36000,144.86,-37.74,5
39600,144.86,-37.74,7
43200,144.86,-37.74,5
46800,144.86,-37.74,10
50400,144.86,-37.74,10
54000,144.86,-37.74,9
57600,144.86,-37.74,10
61200,144.86,-37.74,7
64800,144.86,-37.74,7
68400,144.86,-37.74,5
72000,144.86,-37.74,4
75600,144.86,-37.74,3
79200,144.86,-37.74,2
82800,144.86,-37.74,1
18000,144.86,-37.73,1
21600,144.86,-37.73,1
25200,144.86,-37.73,1
32400,144.86,-37.73,2
36000,144.86,-37.73,6
39600,144.86,-37.73,5
43200,144.86,-37.73,6
46800,144.86,-37.73,8
50400,144.86,-37.73,1
54000,144.86,-37.73,5
57600,144.86,-37.73,5
61200,144.86,-37.73,6
64800,144.86,-37.73,9
68400,144.86,-37.73,3
72000,144.86,-37.73,1
75600,144.86,-37.73,3
82800,144.86,-37.73,1
0,144.86,-37.72,2
25200,144.86,-37.72,3
28800,144.86,-37.72,11
32400,144.86,-37.72,6
36000,144.86,-37.72,6
39600,144.86,-37.72,3
43200,144.86,-37.72,10
46800,144.86,-37.72,8
50400,144.86,-37.72,7
54000,144.86,-37.72,7
57600,144.86,-37.72,8
61200,144.86,-37.72,8
64800,144.86,-37.72,7
68400,144.86,-37.72,4
72000,144.86,-37.72,3
75600,144.86,-37.72,4
79200,144.86,-37.72,1
82800,144.86,-37.72,2
0,144.86,-37.71,1
7200,144.86,-37.71,1
10800,144.86,-37.71,1
18000,144.86,-37.71,6
21600,144.86,-37.71,2
25200,144.86,-37.71,13
28800,144.86,-37.71,9
32400,144.86,-37.71,9
36000,144.86,-37.71,7
39600,144.86,-37.71,6
43200,144.86,-37.71,2
46800,144.86,-37.71,7
50400,144.86,-37.71,5
54000,144.86,-37.71,5
57600,144.86,-37.71,4
61200,144.86,-37.71,5
64800,144.86,-37.71,9
68400,144.86,-37.71,1
72000,144.86,-37.71,2
75600,144.86,-37.71,2
79200,144.86,-37.71,1
3600,144.86,-37.70,4
7200,144.86,-37.70,3
10800,144.86,-37.70,2
14400,144.86,-37.70,1
18000,144.86,-37.70,1
21600,144.86,-37.70,3
25200,144.86,-37.70,4
28800,144.86,-37.70,5
32400,144.86,-37.70,6
36000,144.86,-37.70,7
39600,144.86,-37.70,7
43200,144.86,-37.70,11
46800,144.86,-37.70,4
50400,144.86,-37.70,4
54000,144.86,-37.70,7
57600,144.86,-37.70,4
61200,144.86,-37.70,9
64800,144.86,-37.70,10
68400,144.86,-37.70,8
72000,144.86,-37.70,4
75600,144.86,-37.70,4
79200,144.86,-37.70,1
0,144.86,-37.69,1
3600,144.86,-37.69,3
10800,144.86,-37.69,4
14400,144.86,-37.69,1
18000,144.86,-37.69,7
21600,144.86,-37.69,15
25200,144.86,-37.69,39
28800,144.86,-37.69,29
32400,144.86,-37.69,42
36000,144.86,-37.69,28
39600,144.86,-37.69,10
43200,144.86,-37.69,11
46800,144.86,-37.69,11
50400,144.86,-37.69,8
54000,144.86,-37.69,11
57600,144.86,-37.69,14
61200,144.86,-37.69,10
64800,144.86,-37.69,16
68400,144.86,-37.69,18
72000,144.86,-37.69,18
75600,144.86,-37.69,6
79200,144.86,-37.69,10
82800,144.86,-37.69,1
0,144.86,-37.68,1
18000,144.86,-37.68,1
21600,144.86,-37.68,2
28800,144.86,-37.68,2
32400,144.86,-37.68,1
36000,144.86,-37.68,4
39600,144.86,-37.68,3
43200,144.86,-37.68,3
46800,144.86,-37.68,2
50400,144.86,-37.68,1
54000,144.86,-37.68,4
57600,144.86,-37.68,2
64800,144.86,-37.68,5
68400,144.86,-37.68,1
72000,144.86,-37.68,2
75600,144.86,-37.68,3
82800,144.86,-37.68,1
0,144.86,-37.67,1
14400,144.86,-37.67,1
21600,144.86,-37.67,1
25200,144.86,-37.67,2
28800,144.86,-37.67,5
32400,144.86,-37.67,4
36000,144.86,-37.67,7
39600,144.86,-37.67,4
43200,144.86,-37.67,4
46800,144.86,-37.67,5
50400,144.86,-37.67,10
54000,144.86,-37.67,7
57600,144.86,-37.67,7
61200,144.86,-37.67,3
64800,144.86,-37.67,6
68400,144.86,-37.67,14
72000,144.86,-37.67,9
79200,144.86,-37.67,6
82800,144.86,-37.67,2
54000,144.86,-37.63,1
21600,144.86,-37.58,1
39600,144.86,-37.58,1
50400,144.86,-37.58,1
43200,144.86,-37.55,1
57600,144.86,-37.55,1
36000,144.87,-38.41,1
39600,144.87,-38.41,1
50400,144.87,-38.41,1
54000,144.87,-38.41,1
61200,144.87,-38.41,1
64800,144.87,-38.41,1
28800,144.87,-38.39,2
32400,144.87,-38.39,2
36000,144.87,-38.39,1
39600,144.87,-38.39,3
43200,144.87,-38.39,1
46800,144.87,-38.39,1
50400,144.87,-38.39,5
54000,144.87,-38.39,3
57600,144.87,-38.39,3
61200,144.87,-38.39,1
68400,144.87,-38.39,1
72000,144.87,-38.39,3
79200,144.87,-38.39,1
25200,144.87,-38.37,1
28800,144.87,-38.37,1
39600,144.87,-38.37,1
21600,144.87,-38.36,2
25200,144.87,-38.36,3
28800,144.87,-38.36,2
32400,144.87,-38.36,8
36000,144.87,-38.36,10
39600,144.87,-38.36,12
43200,144.87,-38.36,6
46800,144.87,-38.36,6
50400,144.87,-38.36,10
54000,144.87,-38.36,12
57600,144.87,-38.36,8
61200,144.87,-38.36,3
64800,144.87,-38.36,4
68400,144.87,-38.36,1
75600,144.87,-38.36,1
79200,144.87,-38.36,2
82800,144.87,-38.36,1
46800,144.87,-37.86,1
54000,144.87,-37.86,1
21600,144.87,-37.85,3
25200,144.87,-37.85,3
28800,144.87,-37.85,3
32400,144.87,-37.85,4
36000,144.87,-37.85,5
39600,144.87,-37.85,5
43200,144.87,-37.85,5
46800,144.87,-37.85,2
50400,144.87,-37.85,5
54000,144.87,-37.85,2
57600,144.87,-37.85,2
61200,144.87,-37.85,7
64800,144.87,-37.85,3
68400,144.87,-37.85,3
72000,144.87,-37.85,5
82800,144.87,-37.85,1
3600,144.87,-37.84,2
25200,144.87,-37.84,1
28800,144.87,-37.84,3
32400,144.87,-37.84,2
36000,144.87,-37.84,4
39600,144.87,-37.84,2
43200,144.87,-37.84,2
50400,144.87,-37.84,3
54000,144.87,-37.84,5
57600,144.87,-37.84,1
61200,144.87,-37.84,5
64800,144.87,-37.84,3
68400,144.87,-37.84,1
72000,144.87,-37.84,2
79200,144.87,-37.84,1
82800,144.87,-37.84,1
28800,144.87,-37.83,3
32400,144.87,-37.83,1
36000,144.87,-37.83,2
39600,144.87,-37.83,1
43200,144.87,-37.83,1
54000,144.87,-37.83,2
61200,144.87,-37.83,1
64800,144.87,-37.83,1
68400,144.87,-37.83,1
75600,144.87,-37.83,1
14400,144.87,-37.82,1
21600,144.87,-37.82,5
25200,144.87,-37.82,10
28800,144.87,-37.82,9
32400,144.87,-37.82,7
36000,144.87,-37.82,10
39600,144.87,-37.82,13
43200,144.87,-37.82,8
46800,144.87,-37.82,5
50400,144.87,-37.82,9
54000,144.87,-37.82,9
57600,144.87,-37.82,8
61200,144.87,-37.82,8
64800,144.87,-37.82,7
68400,144.87,-37.82,2
72000,144.87,-37.82,4
75600,144.87,-37.82,7
79200,144.87,-37.82,3
82800,144.87,-37.82,2
21600,144.87,-37.81,1
25200,144.87,-37.81,4
28800,144.87,-37.81,1
36000,144.87,-37.81,3
39600,144.87,-37.81,3
43200,144.87,-37.81,4
46800,144.87,-37.81,1
50400,144.87,-37.81,3
54000,144.87,-37.81,4
57600,144.87,-37.81,3
61200,144.87,-37.81,8
64800,144.87,-37.81,3
68400,144.87,-37.81,1
72000,144.87,-37.81,3
75600,144.87,-37.81,2
79200,144.87,-37.81,1
0,144.87,-37.80,1
3600,144.87,-37.80,1
7200,144.87,-37.80,1
18000,144.87,-37.80,1
21600,144.87,-37.80,5
25200,144.87,-37.80,4
28800,144.87,-37.80,10
32400,144.87,-37.80,3
36000,144.87,-37.80,5
39600,144.87,-37.80,4
43200,144.87,-37.80,6
46800,144.87,-37.80,8
50400,144.87,-37.80,4
54000,144.87,-37.80,7
57600,144.87,-37.80,9
61200,144.87,-37.80,6
64800,144.87,-37.80,9
68400,144.87,-37.80,5
72000,144.87,-37.80,2
75600,144.87,-37.80,3
79200,144.87,-37.80,1
82800,144.87,-37.80,2
25200,144.87,-37.79,1
28800,144.87,-37.79,4
32400,144.87,-37.79,3
36000,144.87,-37.79,1
39600,144.87,-37.79,2
43200,144.87,-37.79,2
46800,144.87,-37.79,2
54000,144.87,-37.79,1
57600,144.87,-37.79,2
61200,144.87,-37.79,3
68400,144.87,-37.79,6
7200,144.87,-37.78,1
21600,144.87,-37.78,1
25200,144.87,-37.78,5
28800,144.87,-37.78,2
32400,144.87,-37.78,1
36000,144.87,-37.78,2
39600,144.87,-37.78,3
43200,144.87,-37.78,3
46800,144.87,-37.78,4
50400,144.87,-37.78,5
54000,144.87,-37.78,12
57600,144.87,-37.78,5
61200,144.87,-37.78,4
64800,144.87,-37.78,7
72000,144.87,-37.78,2
75600,144.87,-37.78,2
21600,144.87,-37.77,4
25200,144.87,-37.77,3
28800,144.87,-37.77,2
32400,144.87,-37.77,2
36000,144.87,-37.77,2
39600,144.87,-37.77,2
43200,144.87,-37.77,1
46800,144.87,-37.77,3
50400,144.87,-37.77,6
57600,144.87,-37.77,1
61200,144.87,-37.77,2
64800,144.87,-37.77,1
68400,144.87,-37.77,1
72000,144.87,-37.77,2
75600,144.87,-37.77,2
82800,144.87,-37.77,1
3600,144.87,-37.76,1
10800,144.87,-37.76,1
25200,144.87,-37.76,1
28800,144.87,-37.76,4
32400,144.87,-37.76,3
36000,144.87,-37.76,4
39600,144.87,-37.76,5
43200,144.87,-37.76,5
46800,144.87,-37.76,9
54000,144.87,-37.76,6
57600,144.87,-37.76,3
61200,144.87,-37.76,5
64800,144.87,-37.76,4
79200,144.87,-37.76,1
82800,144.87,-37.76,1
10800,144.87,-37.75,1
18000,144.87,-37.75,1
25200,144.87,-37.75,1
28800,144.87,-37.75,2
36000,144.87,-37.75,4
39600,144.87,-37.75,2
43200,144.87,-37.75,2
46800,144.87,-37.75,1
50400,144.87,-37.75,3
54000,144.87,-37.75,3
61200,144.87,-37.75,1
68400,144.87,-37.75,1
75600,144.87,-37.75,2
21600,144.87,-37.74,3
28800,144.87,-37.74,5
32400,144.87,-37.74,1
36000,144.87,-37.74,4
39600,144.87,-37.74,2
43200,144.87,-37.74,3
46800,144.87,-37.74,1
50400,144.87,-37.74,2
54000,144.87,-37.74,7
57600,144.87,-37.74,3
61200,144.87,-37.74,2
68400,144.87,-37.74,2
75600,144.87,-37.74,1
0,144.87,-37.73,2
7200,144.87,-37.73,1
14400,144.87,-37.73,1
21600,144.87,-37.73,3
25200,144.87,-37.73,3
28800,144.87,-37.73,9
32400,144.87,-37.73,5
36000,144.87,-37.73,9
39600,144.87,-37.73,8
43200,144.87,-37.73,4
46800,144.87,-37.73,2
50400,144.87,-37.73,10
54000,144.87,-37.73,12
57600,144.87,-37.73,7
61200,144.87,-37.73,7
64800,144.87,-37.73,4
68400,144.87,-37.73,2
72000,144.87,-37.73,1
75600,144.87,-37.73,1
79200,144.87,-37.73,4
82800,144.87,-37.73,1
0,144.87,-37.72,1
28800,144.87,-37.72,3
32400,144.87,-37.72,1
36000,144.87,-37.72,2
39600,144.87,-37.72,2
43200,144.87,-37.72,5
46800,144.87,-37.72,2
54000,144.87,-37.72,3
57600,144.87,-37.72,1
64800,144.87,-37.72,1
68400,144.87,-37.72,1
72000,144.87,-37.72,1
75600,144.87,-37.72,1
21600,144.87,-37.71,2
25200,144.87,-37.71,4
28800,144.87,-37.71,8
32400,144.87,-37.71,7
36000,144.87,-37.71,12
39600,144.87,-37.71,8
43200,144.87,-37.71,7
46800,144.87,-37.71,8
50400,144.87,-37.71,9
54000,144.87,-37.71,10
57600,144.87,-37.71,7
61200,144.87,-37.71,7
64800,144.87,-37.71,4
68400,144.87,-37.71,2
72000,144.87,-37.71,3
75600,144.87,-37.71,1
79200,144.87,-37.71,2
82800,144.87,-37.71,1
0,144.87,-37.70,1
7200,144.87,-37.70,1
14400,144.87,-37.70,1
18000,144.87,-37.70,2
21600,144.87,-37.70,4
25200,144.87,-37.70,1
32400,144.87,-37.70,7
36000,144.87,-37.70,6
39600,144.87,-37.70,1
43200,144.87,-37.70,4
46800,144.87,-37.70,5
50400,144.87,-37.70,7
57600,144.87,-37.70,6
61200,144.87,-37.70,3
64800,144.87,-37.70,5
68400,144.87,-37.70,2
75600,144.87,-37.70,1
79200,144.87,-37.70,1
18000,144.87,-37.69,10
28800,144.87,-37.69,6
32400,144.87,-37.69,4
36000,144.87,-37.69,2
39600,144.87,-37.69,2
43200,144.87,-37.69,3
46800,144.87,-37.69,3
50400,144.87,-37.69,3
54000,144.87,-37.69,5
57600,144.87,-37.69,6
61200,144.87,-37.69,3
64800,144.87,-37.69,3
68400,144.87,-37.69,1
79200,144.87,-37.69,2
82800,144.87,-37.69,1
18000,144.87,-37.68,5
21600,144.87,-37.68,4
25200,144.87,-37.68,9
28800,144.87,-37.68,3
32400,144.87,-37.68,2
36000,144.87,-37.68,4
39600,144.87,-37.68,4
43200,144.87,-37.68,3
46800,144.87,-37.68,4
50400,144.87,-37.68,6
54000,144.87,-37.68,4
57600,144.87,-37.68,3
61200,144.87,-37.68,5
64800,144.87,-37.68,5
68400,144.87,-37.68,4
72000,144.87,-37.68,1
82800,144.87,-37.67,1
32400,144.87,-37.65,1
61200,144.87,-37.65,1
64800,144.87,-37.65,1
0,144.87,-37.64,4
3600,144.87,-37.64,2
25200,144.87,-37.64,1
28800,144.87,-37.64,3
32400,144.87,-37.64,2
36000,144.87,-37.64,2
39600,144.87,-37.64,2
43200,144.87,-37.64,4
50400,144.87,-37.64,3
54000,144.87,-37.64,1
57600,144.87,-37.64,3
61200,144.87,-37.64,6
64800,144.87,-37.64,1
68400,144.87,-37.64,1
72000,144.87,-37.64,3
75600,144.87,-37.64,3
79200,144.87,-37.64,2
82800,144.87,-37.64,3
14400,144.87,-37.63,1
21600,144.87,-37.63,1
25200,144.87,-37.63,1
28800,144.87,-37.63,3
32400,144.87,-37.63,1
36000,144.87,-37.63,2
39600,144.87,-37.63,2
43200,144.87,-37.63,2
50400,144.87,-37.63,2
54000,144.87,-37.63,1
57600,144.87,-37.63,1
61200,144.87,-37.63,1
68400,144.87,-37.63,2
82800,144.87,-37.63,1
25200,144.87,-37.62,1
28800,144.87,-37.62,1
43200,144.87,-37.62,1
32400,144.87,-37.59,1
54000,144.87,-37.59,1
57600,144.87,-37.59,1
18000,144.87,-37.58,1
21600,144.87,-37.58,1
36000,144.87,-37.58,1
39600,144.87,-37.58,2
54000,144.87,-37.58,3
61200,144.87,-37.58,3
64800,144.87,-37.58,1
68400,144.87,-37.58,3
75600,144.87,-37.58,2
79200,144.87,-37.58,1
36000,144.87,-37.57,1
54000,144.87,-37.57,2
61200,144.87,-37.57,1
64800,144.87,-37.57,2
28800,144.87,-37.56,1
43200,144.87,-37.56,1
46800,144.87,-37.56,1
54000,144.87,-37.56,1
64800,144.87,-37.56,2
75600,144.87,-37.56,1
36000,144.87,-37.55,1
43200,144.87,-37.55,1
46800,144.87,-37.54,1
54000,144.87,-37.39,1
43200,144.88,-38.45,2
46800,144.88,-38.45,3
50400,144.88,-38.45,3
54000,144.88,-38.45,1
61200,144.88,-38.45,2
68400,144.88,-38.45,1
21600,144.88,-38.44,1
28800,144.88,-38.44,1
50400,144.88,-38.44,1
18000,144.88,-38.42,1
25200,144.88,-38.42,1
43200,144.88,-38.42,2
50400,144.88,-38.42,4
57600,144.88,-38.42,3
61200,144.88,-38.42,1
28800,144.88,-38.41,1
39600,144.88,-38.41,1
46800,144.88,-38.41,1
54000,144.88,-38.41,1
64800,144.88,-38.41,1
21600,144.88,-38.40,2
25200,144.88,-38.40,3
28800,144.88,-38.40,1
36000,144.88,-38.40,2
43200,144.88,-38.40,3
50400,144.88,-38.40,2
54000,144.88,-38.40,1
57600,144.88,-38.40,3
61200,144.88,-38.40,2
21600,144.88,-38.39,1
25200,144.88,-38.39,2
28800,144.88,-38.39,1
32400,144.88,-38.39,2
36000,144.88,-38.39,3
39600,144.88,-38.39,4
43200,144.88,-38.39,1
46800,144.88,-38.39,4
50400,144.88,-38.39,2
54000,144.88,-38.39,5
61200,144.88,-38.39,2
64800,144.88,-38.39,1
